,High,Low,Open,Close,Volume,Adj Close
2009-05-18,17062.49023,16334.36035,16468.71094,17022.91016,2397278400,17022.91016
2009-05-19,17588.92969,17376.42969,17454.23047,17544.0293,2813044200,17544.0293
2009-05-20,17611,17362.36914,17486.39063,17475.83984,2308513000,17475.83984
2009-05-21,17415.25977,17172.64063,17291.43945,17199.49023,1538977200,17199.49023
2009-05-22,17299.25977,16740.26953,17169.57031,17062.51953,1938446600,17062.51953
2009-05-25,17264.41992,16789,16999.05078,17121.82031,1950193600,17121.82031
2009-05-26,17283.89063,16977.71094,17050.33984,16991.56055,2052219200,16991.56055
2009-05-27,17984.01953,17347.89063,17395.60938,17885.26953,4564272000,17885.26953
2009-05-29,18227.78906,17833.74023,18027.92969,18171,4358553200,18171
2009-06-01,18895.80078,18415.41016,18499.91992,18888.58984,4124671200,18888.58984
2009-06-02,18916.60938,18300.61914,18916.60938,18389.08008,3931136400,18389.08008
2009-06-03,18967.39063,18508.30078,18616.93945,18576.4707,3094560800,18576.4707
2009-06-04,18522.39063,18108.80078,18417.90039,18502.76953,2683257600,18502.76953
2009-06-05,18722.49023,18406.85938,18674.48047,18679.5293,2501280000,18679.5293
2009-06-08,18636.15039,18236.05078,18521.78906,18253.39063,1987375000,18253.39063
2009-06-09,18475.50977,17710.44922,18450.64063,18058.49023,2174882800,18058.49023
2009-06-10,18789.84961,18258.16016,18339.91016,18785.66016,4432226400,18785.66016
2009-06-11,18883.24023,18564.86914,18578.89063,18791.0293,3641989200,18791.0293
2009-06-12,19161.9707,18707.18945,19034.78906,18889.67969,3599443600,18889.67969
2009-06-15,18872.74023,18433.30078,18712.06055,18498.96094,2357620400,18498.96094
2009-06-16,18314.96094,17859.74023,18235.9707,18165.5,2924104400,18165.5
2009-06-17,18255.13086,17833.76953,17984.83008,18084.59961,2914147800,18084.59961
2009-06-18,18069.75977,17655.82031,17955.67969,17776.66016,2355698800,17776.66016
2009-06-19,18015.10938,17759.85938,17936.33008,17920.92969,3085692800,17920.92969
2009-06-22,18398.91992,17906.39063,17906.39063,18059.55078,2592021600,18059.55078
2009-06-23,17682.86914,17375.96094,17577.73047,17538.36914,2865900800,17538.36914
2009-06-24,17912.07031,17484.06055,17583.34961,17892.15039,2222042000,17892.15039
2009-06-25,18340.91016,18069.36914,18140.16016,18275.0293,2319823200,18275.0293
2009-06-26,18688.10938,18360.71094,18408.36914,18600.25977,2258491200,18600.25977
2009-06-29,18687.35938,18451.75977,18561.10938,18528.50977,1634698900,18528.50977
2009-06-30,18883.24023,18364.81055,18883.24023,18378.73047,2417089600,18378.73047
2009-07-02,18780.96094,18053.09961,18780.96094,18178.05078,2287380600,18178.05078
2009-07-03,18234.24023,17894.81055,17961.17969,18203.40039,1540802600,18203.40039
2009-07-06,18258.25977,17897.67969,18020.09961,17979.41016,1780127000,17979.41016
2009-07-07,18159.99023,17821.71094,17943.49023,17862.26953,1497758200,17862.26953
2009-07-08,17819.31055,17493.61914,17652.98047,17721.07031,2001905000,17721.07031
2009-07-09,17836.94922,17509.2793,17793.60938,17790.58984,2156977800,17790.58984
2009-07-10,17851.2207,17645.55078,17800.05078,17708.41992,1605581500,17708.41992
2009-07-13,17612.44922,17185.96094,17612.44922,17254.63086,2006182600,17254.63086
2009-07-14,17896.35938,17581.42969,17631.66992,17885.73047,1845729200,17885.73047
2009-07-15,18289,18030.09961,18042.58984,18258.66016,1762560000,18258.66016
2009-07-16,18700.59961,18303.58008,18688.86914,18361.86914,1949802000,18361.86914
2009-07-17,18855.85938,18457.41992,18551.91016,18805.66016,2505065200,18805.66016
2009-07-20,19506.41992,18960.53906,19005.18945,19502.36914,2442707800,19502.36914
2009-07-21,19601.85938,19295.23047,19601.85938,19501.73047,1844253400,19501.73047
2009-07-22,19641.75,19224.05078,19560.41992,19248.16992,2064230000,19248.16992
2009-07-23,19824.17969,19415.36914,19431.91992,19817.69922,2305716400,19817.69922
2009-07-24,20063.92969,19715.15039,20063.92969,19982.78906,2234934800,19982.78906
2009-07-27,20385.68945,20096.16992,20170.73047,20251.61914,2201469600,20251.61914
2009-07-28,20664.48047,20109.55078,20261.93945,20624.53906,2356170000,20624.53906
2009-07-29,20542.60938,19787.48047,20404.50977,20135.5,2523090400,20135.5
2009-07-30,20359.78906,19955.32031,20150.25977,20234.08008,1990153200,20234.08008
2009-07-31,20712.66016,20474.05078,20546.07031,20573.33008,1930548400,20573.33008
2009-08-03,20816.60938,20449.18945,20582.67969,20807.25977,1928430400,20807.25977
2009-08-04,21196.75,20748.60938,21196.75,20796.42969,2573901400,20796.42969
2009-08-05,20995.81055,20436.65039,20779.76953,20494.76953,2263931600,20494.76953
2009-08-06,20904.92969,20339.86914,20484.33984,20899.24023,2427897600,20899.24023
2009-08-07,20759.56055,20316.7793,20708.11914,20375.36914,2809797600,20375.36914
2009-08-10,21010.4707,20730.41016,20758.51953,20929.51953,2169074800,20929.51953
2009-08-11,21088.07031,20733.33984,20774.9707,21074.21094,1627757800,21074.21094
2009-08-12,20725.90039,20417.75977,20725.90039,20435.24023,2251775000,20435.24023
2009-08-13,20943.85938,20746.91992,20767.85938,20861.30078,1934519800,20861.30078
2009-08-14,21037.16992,20639.56055,21023.96094,20893.33008,1744617400,20893.33008
2009-08-17,20471.76953,20058.09961,20467.30078,20137.65039,2556880000,20137.65039
2009-08-18,20409.18945,19916.2793,20125.55078,20306.26953,2038144000,20306.26953
2009-08-19,20352.93945,19824.85938,20195.08984,19954.23047,2101216000,19954.23047
2009-08-20,20465.2207,20196.33008,20282.7207,20328.85938,1799799600,20328.85938
2009-08-21,20439.41992,20002.7793,20288.56055,20199.01953,1665136400,20199.01953
2009-08-24,20649.96094,20433.60938,20649.96094,20535.93945,1935030400,20535.93945
2009-08-25,20476.25,20143.50977,20246.78906,20435.24023,1531430000,20435.24023
2009-08-26,20576.59961,20401.74023,20542.75977,20456.32031,1435011600,20456.32031
2009-08-27,20364.40039,20147.33984,20289.33984,20242.75,1672622900,20242.75
2009-08-28,20409.13086,20004.69922,20409.13086,20098.61914,1764731200,20098.61914
2009-08-31,19827.13086,19592.07031,19827.13086,19724.18945,2268140000,19724.18945
2009-09-01,19961.74023,19734.26953,19961.74023,19872.30078,1403811300,19872.30078
2009-09-02,19611.07031,19425.85938,19560.26953,19522,1666625900,19522
2009-09-03,19823.0293,19526.89063,19526.89063,19761.67969,1580087900,19761.67969
2009-09-04,20413.60938,19744.44922,19830.01953,20318.61914,3108457200,20318.61914
2009-09-07,20667.58008,20446.16016,20502.84961,20629.31055,2267315200,20629.31055
2009-09-08,21133.71094,20617.40039,20617.40039,21069.81055,2797284000,21069.81055
2009-09-09,21085.08984,20825.16016,21085.08984,20851.03906,1540920900,20851.03906
2009-09-10,21322.55078,21020.91992,21131.08008,21069.56055,2224480600,21069.56055
2009-09-11,21306.10938,20980.15039,21122.31055,21161.41992,1773975800,21161.41992
2009-09-14,21045,20821.58984,20841.50977,20932.19922,1253310900,20932.19922
2009-09-15,21049.2207,20819.92969,21049.2207,20866.36914,713488400,20866.36914
2009-09-16,21403.13086,20950.38086,21086.75,21402.91992,2263703400,21402.91992
2009-09-17,21929.78906,21636.51953,21674.71094,21768.50977,2512407600,21768.50977
2009-09-18,21765.98047,21515.92969,21640.9707,21623.44922,2002593600,21623.44922
2009-09-21,21730.71094,21457.34961,21574.93945,21472.84961,1525122600,21472.84961
2009-09-22,21704.14063,21491.68945,21594.33984,21701.14063,1130706000,21701.14063
2009-09-23,21742.39063,21524.33008,21655.61914,21595.51953,1171918400,21595.51953
2009-09-24,21399.23047,20963.36914,21386.4707,21050.73047,2069933800,21050.73047
2009-09-25,21065.73047,20766.46094,20810.81055,21024.40039,1265650900,21024.40039
2009-09-28,20829.50977,20534.82031,20798.51953,20588.41016,1258607200,20588.41016
2009-09-29,21087.25,20889.81055,20889.81055,21013.16992,1303147900,21013.16992
2009-09-30,21090.49023,20792.98047,21036.17969,20955.25,1120802500,20955.25
2009-10-02,20470.91992,20323.58984,20380.23047,20375.49023,1855212800,20375.49023
2009-10-05,20489.94922,20305.06055,20342.58008,20429.07031,1232002900,20429.07031
2009-10-06,20824.13086,20509.64063,20509.64063,20811.5293,1441085000,20811.5293
2009-10-07,21343.75,21072.58984,21074.98047,21241.58984,2029142400,21241.58984
2009-10-08,21524.05078,21284.41992,21418.26953,21492.90039,1407628200,21492.90039
2009-10-09,21572.69922,21421.76953,21572.69922,21499.43945,1390745100,21499.43945
2009-10-12,21623.33008,21262.71094,21623.33008,21299.34961,1010812100,21299.34961
2009-10-13,21679.15039,21371.82031,21371.82031,21467.35938,1821994400,21467.35938
2009-10-14,21893.41992,21562.66016,21564.33008,21886.48047,2012520000,21886.48047
2009-10-15,22250.34961,21971.48047,22209.18945,21999.08008,2154508000,21999.08008
2009-10-16,22143.00977,21899.16992,22138.06055,21929.90039,2142512400,21929.90039
2009-10-19,22250.23047,21761.83008,21761.83008,22200.46094,1527458500,22200.46094
2009-10-20,22451.61914,22260.41016,22260.41016,22384.96094,1846967000,22384.96094
2009-10-21,22407.14063,22200.64063,22299.65039,22318.10938,1399452700,22318.10938
2009-10-22,22266.74023,22002.78906,22237.36914,22210.51953,1706795000,22210.51953
2009-10-23,22620.00977,22407.40039,22438.90039,22589.73047,2119026800,22589.73047
2009-10-27,22277.06055,22016.78906,22016.78906,22169.58984,1680305800,22169.58984
2009-10-28,22149.03906,21740.33008,22004.55078,21761.58008,1739942000,21761.58008
2009-10-29,21346.55078,21134.33008,21290.08984,21264.99023,2279739400,21264.99023
2009-10-30,21953.58984,21720.41016,21720.41016,21752.86914,2177434200,21752.86914
2009-11-02,21632.90039,21130.90039,21194.11914,21620.18945,1722584000,21620.18945
2009-11-03,21684.73047,21223.41992,21598.63086,21240.06055,1458858900,21240.06055
2009-11-04,21699.83984,21360.66016,21396.5,21614.76953,1403161200,21614.76953
2009-11-05,21549.09961,21372.99023,21405.06055,21479.08008,1261955100,21479.08008
2009-11-06,21931.35938,21780.57031,21866.7207,21829.7207,1524134800,21829.7207
2009-11-09,22214.84961,21941.61914,22004.50977,22207.55078,1662950300,22207.55078
2009-11-10,22556.56055,22200.24023,22556.56055,22268.16016,0,22268.16016
2009-11-11,22643.66016,22396.03906,22534.14063,22627.21094,1321250300,22627.21094
2009-11-12,22707.35938,22359.08984,22660.4707,22397.57031,1415963700,22397.57031
2009-11-13,22585.5293,22343.99023,22381.33984,22553.63086,1424375200,22553.63086
2009-11-16,22998.84961,22770.68945,22789.99023,22943.98047,1663684400,22943.98047
2009-11-17,23000.36914,22798.01953,23000.36914,22914.15039,1263504800,22914.15039
2009-11-18,23099.57031,22645.74023,22974.35938,22840.33008,1646321200,22840.33008
2009-11-19,22894.83984,22587.17969,22894.83984,22643.16016,1302322400,22643.16016
2009-11-20,22584.55078,22376.35938,22486.56055,22455.83984,1444953400,22455.83984
2009-11-23,22794.13086,22490.33984,22541.68945,22771.39063,1136305700,22771.39063
2009-11-24,22813.92969,22395.38086,22697.61914,22423.14063,1780954800,22423.14063
2009-11-25,22638.89063,22336.07031,22505.92969,22611.80078,2905056800,22611.80078
2009-11-26,22580.25,22108.25977,22580.25,22210.41016,2298765800,22210.41016
2009-11-27,21685.13086,21002.49023,21623.91992,21134.5,3974764000,21134.5
2009-11-30,21924.08008,21687.68945,21687.68945,21821.5,2028632400,21821.5
2009-12-01,22130.75,21789.41016,21813.41992,22113.15039,1442550900,22113.15039
2009-12-02,22439.35938,22266.68945,22402.50977,22289.57031,1617587100,22289.57031
2009-12-03,22593.7207,22333.66992,22503.67969,22553.86914,1437844200,22553.86914
2009-12-04,22528.83984,22240.85938,22400.49023,22498.15039,1417672800,22498.15039
2009-12-07,22476.61914,22256.10938,22387.23047,22324.96094,0,22324.96094
2009-12-08,22306.16992,22055.01953,22306.16992,22060.51953,1317624300,22060.51953
2009-12-09,22034.81055,21658.26953,21905.80078,21741.75977,1563804600,21741.75977
2009-12-10,21981.38086,21565.58008,21939.11914,21700.03906,1620539100,21700.03906
2009-12-11,22143.83984,21796.83008,21796.83008,21902.10938,1537443400,21902.10938
2009-12-14,22225.76953,21546.5293,21638.9707,22085.75,1895287600,22085.75
2009-12-15,22032.16016,21779.91992,22032.16016,21813.91992,1767722800,21813.91992
2009-12-16,21907.28906,21517.58984,21840.25,21611.74023,1781760000,21611.74023
2009-12-17,21665.78906,21218.90039,21665.78906,21347.63086,1787913000,21347.63086
2009-12-18,21281.91016,21078.19922,21162.42969,21175.88086,1872781600,21175.88086
2009-12-21,21178.44922,20932.76953,21110.24023,20948.09961,1201789400,20948.09961
2009-12-22,21229.71094,21029.2793,21151.84961,21092.03906,1273394900,21092.03906
2009-12-23,21339.17969,21017.01953,21115.88086,21328.74023,992743400,21328.74023
2009-12-24,21591.99023,21357.28906,21378.78906,21517,688221300,21517
2009-12-28,21739.39063,21474.10938,21622.13086,21480.2207,851751100,21480.2207
2009-12-29,21608.98047,21392.90039,21544.43945,21499.43945,775521100,21499.43945
2009-12-30,21620.74023,21320.10938,21469.33008,21496.61914,0,21496.61914
2009-12-31,21886.32031,21587.48047,21654.25,21872.5,792382400,21872.5
2010-01-04,22024.83008,21689.2207,21860.03906,21823.2793,1006199600,21823.2793
2010-01-05,22297.03906,21987.26953,22092.15039,22279.58008,1965584800,22279.58008
2010-01-06,22514.78906,22277.13086,22357.46094,22416.66992,2100234000,22416.66992
2010-01-07,22548.0293,22169.60938,22548.0293,22269.44922,1495365300,22269.44922
2010-01-08,22443.2207,22206.16016,22282.75,22296.75,1626022600,22296.75
2010-01-11,22671.91992,22373.96094,22524.17969,22411.51953,1744637600,22411.51953
2010-01-12,22476.11914,22192.98047,22378.23047,22326.64063,2204776800,22326.64063
2010-01-13,22012.03906,21688.16992,21990.67969,21748.59961,3414190400,21748.59961
2010-01-14,21988.92969,21707.09961,21871.00977,21716.94922,2338667600,21716.94922
2010-01-15,21788.84961,21581.07031,21715.08984,21654.16016,2659842200,21654.16016
2010-01-18,21645.67969,21320.9707,21418.33984,21460.00977,1867401600,21460.00977
2010-01-19,21681.68945,21335.59961,21481.10938,21677.98047,1913397800,21677.98047
2010-01-20,21561.56055,21171.30078,21543.25,21286.16992,2197552000,21286.16992
2010-01-21,21272.25977,20828.24023,21192.83008,20862.66992,2465648800,20862.66992
2010-01-22,20738.99023,20250.35938,20527.19922,20726.17969,3220362000,20726.17969
2010-01-25,20619.69922,20422.66992,20447.78906,20598.55078,1909841600,20598.55078
2010-01-26,20560.10938,20046.59961,20560.10938,20109.33008,2270009200,20109.33008
2010-01-27,20340.82031,19923.55078,20185.80078,20033.07031,1822372600,20033.07031
2010-01-28,20437.56055,20170.15039,20202.33008,20356.36914,1880647200,20356.36914
2010-01-29,20327.68945,19916.33984,20026.51953,20121.99023,1784257400,20121.99023
2010-02-01,20254.24023,19845.92969,19987.66992,20243.75,1701996800,20243.75
2010-02-02,20533.96094,20181.2793,20432.96094,20272.17969,1561642000,20272.17969
2010-02-03,20780.5,20315.31055,20486.15039,20722.08008,1922114800,20722.08008
2010-02-04,20554.19922,20316.33008,20534.74023,20341.64063,1607734100,20341.64063
2010-02-05,19822.92969,19655.88086,19706.24023,19665.08008,2515439200,19665.08008
2010-02-08,19673.10938,19423.05078,19614.84961,19550.89063,1751004600,19550.89063
2010-02-09,19843.86914,19461.19922,19493.5,19790.2793,1495157300,19790.2793
2010-02-10,19976.66016,19681.53906,19914.83984,19922.2207,0,19922.2207
2010-02-11,20310.78906,20095.5293,20095.5293,20290.68945,1338864000,20290.68945
2010-02-12,20428.32031,20212.55078,20240.66992,20268.68945,1193582100,20268.68945
2010-02-17,20684.2207,20471.35938,20657.85938,20534.00977,1111742000,20534.00977
2010-02-18,20569.60938,20381.30078,20534.76953,20422.15039,720614300,20422.15039
2010-02-19,20261.49023,19874.55078,20261.49023,19894.01953,1329484500,19894.01953
2010-02-22,20427.08984,20313.15039,20407.83984,20377.26953,1067658300,20377.26953
2010-02-23,20711.75,20120.09961,20218.50977,20623,0,20623
2010-02-24,20583.83984,20351.05078,20357.41992,20467.74023,1508097400,20467.74023
2010-02-25,20644.26953,20261.98047,20512.38086,20399.57031,1980209600,20399.57031
2010-02-26,20662.83984,20567.58008,20657.83008,20608.69922,1492479400,20608.69922
2010-03-01,21056.92969,20853.08008,20853.08008,21056.92969,2585990000,21056.92969
2010-03-02,20961.83008,20847.46094,20921.43945,20906.10938,2296292200,20906.10938
2010-03-03,21016.28906,20845.16016,21016.28906,20876.78906,1674115300,20876.78906
2010-03-04,21000.13086,20575.7793,20983.81055,20575.7793,1910837600,20575.7793
2010-03-05,20820.9707,20654.93945,20820.9707,20787.9707,2875176000,20787.9707
2010-03-08,21257.08984,21080.75977,21099.71094,21196.86914,2052899600,21196.86914
2010-03-09,21277.66016,21128.92969,21153.61914,21207.55078,1421012500,21207.55078
2010-03-10,21293.51953,21156.08984,21293.51953,21208.28906,1257677200,21208.28906
2010-03-11,21333.06055,21059.06055,21333.06055,21228.19922,1402218700,21228.19922
2010-03-12,21260.07031,21116.83984,21249.80078,21209.74023,1164407200,21209.74023
2010-03-15,21116.5,20964.31055,21036.41992,21079.09961,1143308800,21079.09961
2010-03-16,21196.83008,20986.68945,21135.78906,21022.92969,1027809600,21022.92969
2010-03-17,21440.17969,21159.42969,21183.59961,21384.49023,1612088200,21384.49023
2010-03-18,21440.81055,21287.36914,21429.68945,21330.66992,1341953000,21330.66992
2010-03-19,21389,21257.80078,21359.55078,21370.82031,1347445900,21370.82031
2010-03-22,21120.42969,20899.68945,21120.42969,20933.25,1572548900,20933.25
2010-03-23,21211.08008,20971.56055,21070.65039,20987.7793,1253196700,20987.7793
2010-03-24,21205.5,20974.05078,21203.5,21008.61914,1282110100,21008.61914
2010-03-25,20800.94922,20659.2793,20799.05078,20778.55078,1456677500,20778.55078
2010-03-26,21126.75,20679.65039,20679.65039,21053.10938,1863882000,21053.10938
2010-03-29,21318.23047,21125.91016,21148.05078,21237.42969,1394443900,21237.42969
2010-03-30,21450.98047,21202.16992,21230.5293,21374.78906,1749750800,21374.78906
2010-03-31,21446.80078,21230.28906,21366.61914,21239.34961,2159444200,21239.34961
2010-04-01,21547.66016,21373.16016,21390.89063,21537,2059414400,21537
2010-04-07,21935.41016,21747.57031,21828.34961,21928.76953,2868746800,21928.76953
2010-04-08,21949.25,21813.34961,21836.41992,21867.03906,1712260400,21867.03906
2010-04-09,22249.23047,21963.7793,22014.73047,22208.5,2129071600,22208.5
